Purchasing Document,Company Code,Item category,Item category desc
7500078652,7100,9,Service
7500078653,7200,9,Service
7500078654,7300,0,Standard
7500078655,7300,9,Service
7500078656,7300,9,Service
7500078657,7100,0,Standard
7500078658,7100,0,Standard
7500078659,7100,0,Standard
7500078660,7100,0,Standard
7500078661,7200,0,Standard
7500078662,7100,0,Standard
7500078663,7200,0,Standard
7500078665,7100,9,Service
7500078666,7100,9,Service
7500078667,7300,0,Standard
7500078668,7100,9,Service
7500078669,7100,0,Standard
7500078670,7100,0,Standard
7500078671,7100,9,Service
7500078672,7100,9,Service
7500078673,7100,9,Service
7500078674,7100,9,Service
7500078675,7100,9,Service
7500078676,7100,9,Service
7500078677,7100,9,Service
7500078678,7300,0,Standard
7500078679,7100,9,Service
7500078680,7300,0,Standard
7500078681,7100,0,Standard
7500078682,7200,0,Standard
7500078684,7100,0,Standard
7500078685,7100,9,Service
7500078686,7200,9,Service
7500078687,7100,0,Standard
7500078689,7100,0,Standard
7500078690,7200,0,Standard
7500078691,7200,9,Service
7500078692,7200,0,Standard
7500078693,7200,9,Service
7500078694,7200,0,Standard
7500078695,7200,0,Standard
7500078696,7200,0,Standard
7500078697,7200,9,Service
7500078698,7200,0,Standard
7500078700,7200,0,Standard
7500078701,7300,0,Standard
7500078702,7300,0,Standard
7500078703,7300,0,Standard
7500078704,7300,0,Standard
7500078705,7300,0,Standard
7500078706,7100,3,Subcontracting
7500078707,7100,3,Subcontracting
7500078708,7300,9,Service
7500078709,7100,3,Subcontracting
7500078710,7100,3,Subcontracting
7500078711,7300,0,Standard
7500078712,7300,0,Standard
7500078713,7300,0,Standard
7500078714,7100,9,Service
7500078716,7100,9,Service
7500078717,7100,0,Standard
7500078718,7100,9,Service
7500078719,7100,0,Standard
7500078720,7100,0,Standard
7500078721,7100,0,Standard
7500078722,7100,0,Standard
7500078723,7100,0,Standard
7500078724,7100,0,Standard
7500078725,7100,0,Standard
7500078726,7100,0,Standard
7500078727,7100,0,Standard
7500078728,7100,0,Standard
7500078729,7100,0,Standard
7500078730,7100,0,Standard
7500078731,7100,0,Standard
7500078732,7100,0,Standard
7500078733,7300,0,Standard
7500078735,7300,0,Standard
7500078736,7100,9,Service
7500078739,7100,3,Subcontracting
7500078741,7100,0,Standard
7500078743,7300,0,Standard
7500078746,7200,0,Standard
7500078747,7200,0,Standard
7500078748,7200,0,Standard
7500078749,7100,0,Standard
7500078750,7100,9,Service
7500078751,7100,0,Standard
7500078752,7100,3,Subcontracting
7500078756,7100,0,Standard
7500078757,7300,3,Subcontracting
7500078758,7100,0,Standard
7500078759,7300,3,Subcontracting
7500078760,7300,3,Subcontracting
7500078761,7200,9,Service
7500078762,7200,9,Service
7500078763,7200,9,Service
7500078765,7200,9,Service
7500078766,7200,9,Service
7500078767,7200,9,Service
7500078768,7200,0,Standard
7500078769,7200,0,Standard
7500078770,7200,0,Standard
7500078772,7100,0,Standard
7500078773,7100,0,Standard
7500078774,7100,0,Standard
7500078775,7100,0,Standard
7500078776,7100,0,Standard
7500078777,7100,0,Standard
7500078778,7100,0,Standard
7500078779,7100,0,Standard
7500078780,7100,0,Standard
7500078782,7100,0,Standard
7500078783,7300,0,Standard
7500078784,7100,0,Standard
7500078785,7100,0,Standard
7500078786,7300,0,Standard
7500078787,7100,0,Standard
7500078788,7100,0,Standard
7500078789,7100,0,Standard
7500078790,7300,0,Standard
7500078791,7300,0,Standard
7500078792,7100,0,Standard
7500078793,7300,0,Standard
7500078794,7300,0,Standard
7500078795,7300,0,Standard
7500078796,7300,0,Standard
7500078797,7200,0,Standard
7500078798,7300,0,Standard
7500078799,7300,0,Standard
7500078800,7200,0,Standard
7500078801,7300,0,Standard
7500078802,7200,0,Standard
7500078803,7200,0,Standard
7500078804,7100,0,Standard
7500078805,7200,0,Standard
7500078806,7200,0,Standard
7500078807,7200,0,Standard
7500078808,7200,0,Standard
7500078809,7200,0,Standard
7500078810,7200,0,Standard
7500078811,7200,0,Standard
7500078812,7200,0,Standard
7500078813,7200,0,Standard
7500078814,7200,0,Standard
7500078815,7200,0,Standard
7500078816,7200,0,Standard
7500078817,7200,0,Standard
7500078818,7200,0,Standard
7500078819,7200,0,Standard
7500078820,7200,0,Standard
7500078821,7200,0,Standard
7500078822,7200,0,Standard
7500078823,7200,0,Standard
7500078824,7200,0,Standard
7500078825,7200,0,Standard
7500078826,7200,0,Standard
7500078827,7100,0,Standard
7500078828,7200,0,Standard
7500078830,7200,9,Service
7500078831,7100,9,Service
7500078832,7100,9,Service
7500078834,7100,9,Service
7500078835,7100,9,Service
7500078836,7200,0,Standard
7500078837,7100,9,Service
7500078838,7300,9,Service
7500078839,7300,0,Standard
7500078840,7200,9,Service
7500078841,7200,9,Service
7500078842,7100,9,Service
7500078843,7300,9,Service
7500078844,7100,0,Standard
7500078845,7100,9,Service
7500078846,7300,9,Service
7500078847,7100,0,Standard
7500078848,7300,9,Service
7500078849,7200,9,Service
7500078850,7100,9,Service
7500078851,7100,0,Standard
7500078852,7200,9,Service
7500078853,7200,9,Service
7500078854,7200,0,Standard
7500078855,7200,9,Service
7500078856,7200,9,Service
7500078857,7300,9,Service
7500078858,7300,0,Standard
7500078859,7100,0,Standard
7500078860,7100,0,Standard
7500078862,7100,0,Standard
7500078863,7100,9,Service
7500078864,7100,9,Service
7500078865,7200,9,Service
7500078866,7100,9,Service
7500078867,7300,9,Service
7500078868,7100,0,Standard
7500078869,7100,0,Standard
7500078870,7100,0,Standard
7500078871,7100,0,Standard
7500078872,7100,0,Standard
7500078873,7100,9,Service
7500078874,7100,9,Service
7500078875,7100,9,Service
7500078876,7100,0,Standard
7500078877,7100,9,Service
7500078878,7100,0,Standard
7500078879,7300,9,Service
7500078880,7100,9,Service
7500078881,7100,0,Standard
7500078882,7100,0,Standard
7500078883,7300,0,Standard
7500078885,7300,0,Standard
7500078886,7300,9,Service
7500078887,7300,0,Standard
7500078888,7300,0,Standard
7500078889,7300,0,Standard
7500078890,7300,0,Standard
7500078891,7300,0,Standard
7500078892,7300,0,Standard
7500078893,7100,9,Service
7500078894,7200,9,Service
7500078895,7200,9,Service
7500078896,7200,9,Service
7500078897,7200,0,Standard
7500078898,7300,0,Standard
7500078899,7100,0,Standard
7500078900,7200,0,Standard
7500078901,7100,0,Standard
7500078903,7300,9,Service
7500078904,7100,0,Standard
7500078905,7300,9,Service
7500078906,7100,9,Service
7500078907,7100,9,Service
7500078908,7100,0,Standard
7500078909,7300,0,Standard
7500078910,7300,0,Standard
7500078911,7300,0,Standard
7500078912,7300,0,Standard
7500078913,7300,9,Service
7500078914,7300,0,Standard
7500078915,7300,0,Standard
7500078916,7300,9,Service
7500078917,7300,0,Standard
7500078918,7300,0,Standard
7500078919,7300,0,Standard
7500078920,7300,0,Standard
7500078921,7300,0,Standard
7500078922,7300,0,Standard
7500078924,7300,0,Standard
7500078925,7300,0,Standard
7500078926,7300,0,Standard
7500078927,7300,0,Standard
7500078928,7200,0,Standard
7500078929,7200,0,Standard
7500078931,7200,9,Service
7500078932,7100,9,Service
7500078933,7100,9,Service
7500078934,7300,0,Standard
7500078935,7200,0,Standard
7500078936,7200,0,Standard
7500078937,7200,0,Standard
7500078938,7200,0,Standard
7500078939,7200,0,Standard
7500078940,7300,0,Standard
7500078941,7300,0,Standard
7500078942,7300,0,Standard
7500078943,7100,0,Standard
7500078944,7200,0,Standard
7500078945,7300,0,Standard
7500078946,7100,0,Standard
7500078947,7100,9,Service
7500078948,7100,0,Standard
7500078949,7100,0,Standard
7500078950,7200,9,Service
7500078951,7100,9,Service
7500078952,7100,9,Service
7500078953,7100,9,Service
7500078954,7100,9,Service
7500078955,7100,9,Service
7500078957,7100,0,Standard
7500078958,7300,0,Standard
7500078959,7100,0,Standard
7500078960,7100,0,Standard
7500078961,7100,0,Standard
7500078962,7100,0,Standard
7500078963,7100,0,Standard
7500078964,7100,0,Standard
7500078965,7100,0,Standard
7500078966,7300,0,Standard
7500078967,7100,0,Standard
7500078969,7300,0,Standard
7500078970,7300,0,Standard
7500078971,7300,0,Standard
7500078972,7300,0,Standard
7500078973,7100,0,Standard
7500078974,7100,0,Standard
7500078975,7100,0,Standard
7500078976,7200,0,Standard
7500078977,7100,0,Standard
7500078978,7200,0,Standard
7500078979,7100,0,Standard
7500078980,7100,0,Standard
7500078981,7100,0,Standard
7500078982,7100,0,Standard
7500078983,7200,0,Standard
7500078984,7200,0,Standard
7500078985,7200,0,Standard
7500078986,7100,9,Service
7500078987,7200,0,Standard
7500078988,7100,0,Standard
7500078989,7100,0,Standard
7500078990,7100,0,Standard
7500078991,7100,0,Standard
7500078992,7200,0,Standard
7500078993,7100,0,Standard
7500078994,7100,0,Standard
7500078995,7200,0,Standard
7500078996,7200,0,Standard
7500078997,7200,0,Standard
7500078998,7200,0,Standard
7500078999,7200,0,Standard
7500079000,7200,0,Standard
7500079001,7100,0,Standard
7500079002,7200,0,Standard
7500079003,7200,0,Standard
7500079004,7200,0,Standard
7500079005,7100,0,Standard
7500079006,7100,0,Standard
7500079007,7100,9,Service
7500079008,7100,0,Standard
7500079009,7300,0,Standard
7500079010,7100,9,Service
7500079011,7300,0,Standard
7500079012,7100,9,Service
7500079013,7100,9,Service
7500079014,7200,0,Standard
7500079015,7300,9,Service
7500079016,7100,0,Standard
7500079017,7100,9,Service
7500079019,7100,9,Service
7500079020,7100,0,Standard
7500079021,7100,9,Service
7500079022,7100,0,Standard
7500079023,7100,9,Service
7500079024,7100,9,Service
7500079025,7100,0,Standard
7500079026,7100,9,Service
7500079027,7100,9,Service
7500079029,7100,9,Service
7500079030,7100,0,Standard
7500079031,7100,9,Service
7500079032,7100,9,Service
7500079033,7100,9,Service
7500079035,7100,9,Service
7500079036,7100,9,Service
7500079037,7200,0,Standard
7500079038,7100,9,Service
7500079039,7200,0,Standard
7500079040,7200,9,Service
7500079041,7200,3,Subcontracting
7500079042,7200,0,Standard
7500079043,7100,9,Service
7500079044,7100,9,Service
7500079045,7100,9,Service
7500079046,7200,9,Service
7500079047,7300,0,Standard
7500079049,7300,0,Standard
7500079050,7100,0,Standard
7500079051,7100,9,Service
7500079052,7100,9,Service
7500079053,7100,9,Service
7500079055,7100,9,Service
7500079056,7100,9,Service
7500079057,7200,0,Standard
7500079058,7200,0,Standard
7500079059,7100,0,Standard
7500079060,7300,0,Standard
7500079061,7200,0,Standard
7500079062,7200,0,Standard
7500079063,7200,0,Standard
7500079064,7200,0,Standard
7500079065,7200,0,Standard
7500079066,7200,0,Standard
7500079067,7100,9,Service
7500079068,7100,9,Service
7500079069,7100,0,Standard
7500079070,7100,9,Service
7500079071,7300,9,Service
7500079072,7300,9,Service
7500079073,7300,0,Standard
7500079074,7300,0,Standard
7500079075,7100,0,Standard
7500079076,7100,0,Standard
7500079077,7100,0,Standard
7500079078,7300,0,Standard
7500079079,7200,0,Standard
7500079080,7200,0,Standard
7500079081,7300,0,Standard
7500079082,7300,0,Standard
7500079083,7300,0,Standard
7500079084,7300,0,Standard
7500079085,7300,0,Standard
7500079086,7300,0,Standard
7500079087,7200,0,Standard
7500079088,7100,9,Service
7500079089,7100,9,Service
7500079090,7300,0,Standard
7500079091,7300,0,Standard
7500079092,7200,0,Standard
7500079093,7100,0,Standard
7500079094,7100,9,Service
7500079095,7100,0,Standard
7500079096,7100,9,Service
7500079097,7100,9,Service
7500079098,7200,0,Standard
7500079100,7100,9,Service
7500079101,7100,0,Standard
7500079102,7100,0,Standard
7500079103,7200,0,Standard
7500079104,7100,9,Service
7500079105,7200,0,Standard
7500079106,7200,0,Standard
7500079107,7100,9,Service
7500079108,7200,0,Standard
7500079109,7200,0,Standard
7500079110,7200,0,Standard
7500079111,7100,0,Standard
7500079112,7200,0,Standard
7500079113,7200,0,Standard
7500079114,7200,0,Standard
7500079115,7200,0,Standard
7500079116,7100,0,Standard
7500079117,7200,0,Standard
7500079118,7200,0,Standard
7500079119,7100,0,Standard
7500079121,7200,0,Standard
7500079122,7200,0,Standard
7500079123,7200,0,Standard
7500079124,7200,0,Standard
7500079125,7100,9,Service
7500079126,7100,9,Service
7500079127,7100,9,Service
7500079128,7100,0,Standard
7500079129,7100,9,Service
7500079130,7100,9,Service
7500079131,7100,9,Service
7500079132,7100,9,Service
7500079133,7100,9,Service
7500079134,7100,0,Standard
7500079135,7100,0,Standard
7500079136,7100,9,Service
7500079137,7100,9,Service
7500079138,7300,9,Service
7500079139,7300,9,Service
7500079140,7300,0,Standard
7500079141,7300,9,Service
7500079142,7300,0,Standard
7500079143,7300,9,Service
7500079144,7300,0,Standard
7500079145,7300,0,Standard
7500079146,7300,0,Standard
7500079147,7100,0,Standard
7500079148,7100,0,Standard
7500079149,7100,0,Standard
7500079150,7100,0,Standard
7500079151,7100,0,Standard
7500079152,7100,0,Standard
7500079153,7100,0,Standard
7500079154,7100,0,Standard
7500079155,7100,0,Standard
7500079156,7100,0,Standard
7500079157,7100,0,Standard
7500079158,7100,0,Standard
7500079159,7100,0,Standard
7500079160,7100,0,Standard
7500079161,7100,9,Service
7500079162,7100,9,Service
7500079163,7200,0,Standard
7500079164,7200,0,Standard
7500079165,7100,0,Standard
7500079166,7200,0,Standard
7500079167,7200,0,Standard
7500079168,7200,0,Standard
7500079169,7100,0,Standard
7500079170,7100,0,Standard
7500079171,7100,0,Standard
7500079172,7100,0,Standard
7500079173,7100,0,Standard
7500079174,7300,0,Standard
7500079175,7100,0,Standard
7500079176,7300,0,Standard
7500079177,7300,0,Standard
7500079178,7100,0,Standard
7500079179,7300,0,Standard
7500079180,7100,0,Standard
7500079181,7300,0,Standard
7500079182,7300,0,Standard
7500079183,7100,0,Standard
7500079184,7200,0,Standard
7500079185,7200,0,Standard
7500079186,7200,0,Standard
7500079187,7200,0,Standard
7500079188,7200,0,Standard
7500079189,7100,9,Service
7500079190,7200,0,Standard
7500079191,7200,0,Standard
7500079192,7200,0,Standard
7500079193,7200,0,Standard
7500079194,7200,0,Standard
7500079195,7200,0,Standard
7500079196,7100,0,Standard
7500079197,7200,0,Standard
7500079198,7200,0,Standard
7500079199,7200,0,Standard
7500079200,7200,0,Standard
7500079201,7100,0,Standard
7500079202,7200,0,Standard
7500079203,7100,9,Service
7500079204,7100,0,Standard
7500079205,7100,0,Standard
7500079206,7100,0,Standard
7500079207,7100,0,Standard
7500079208,7100,0,Standard
7500079209,7100,0,Standard
7500079210,7100,0,Standard
7500079211,7100,9,Service
7500079212,7100,9,Service
7500079213,7100,9,Service
7500079215,7100,9,Service
7500079217,7100,9,Service
7500079218,7200,0,Standard
7500079219,7100,9,Service
7500079220,7200,0,Standard
7500079221,7300,0,Standard
7500079222,7200,0,Standard
7500079223,7200,0,Standard
7500079224,7200,0,Standard
7500079225,7200,0,Standard
7500079226,7200,0,Standard
7500079227,7200,0,Standard
7500079228,7200,0,Standard
7500079229,7200,0,Standard
7500079230,7300,0,Standard
7500079231,7100,9,Service
7500079232,7100,9,Service
7500079233,7100,9,Service
7500079234,7300,0,Standard
7500079235,7100,9,Service
7500079236,7300,0,Standard
7500079237,7100,9,Service
7500079238,7100,9,Service
7500079239,7100,9,Service
7500079240,7100,3,Subcontracting
7500079241,7200,0,Standard
7500079242,7100,9,Service
7500079243,7100,9,Service
7500079244,7100,9,Service
7500079245,7100,0,Standard
7500079246,7100,0,Standard
7500079247,7100,0,Standard
7500079248,7100,0,Standard
7500079249,7300,0,Standard
7500079251,7200,0,Standard
7500079252,7200,0,Standard
7500079253,7200,0,Standard
7500079254,7200,0,Standard
7500079255,7200,0,Standard
7500079256,7200,0,Standard
7500079257,7200,0,Standard
7500079258,7300,9,Service
7500079259,7200,0,Standard
7500079262,7300,9,Service
7500079263,7200,0,Standard
7500079264,7200,0,Standard
7500079265,7200,9,Service
7500079266,7100,9,Service
7500079267,7100,9,Service
7500079268,7100,9,Service
7500079269,7100,9,Service
7500079270,7300,0,Standard
7500079271,7300,0,Standard
7500079272,7300,9,Service
7500079273,7300,0,Standard
7500079274,7300,0,Standard
7500079275,7300,9,Service
7500079276,7300,9,Service
7500079277,7300,9,Service
7500079278,7300,9,Service
7500079280,7300,0,Standard
7500079282,7300,9,Service
7500079283,7100,9,Service
7500079284,7100,0,Standard
7500079285,7300,9,Service
7500079286,7200,9,Service
7500079287,7100,9,Service
7500079288,7100,0,Standard
7500079289,7200,9,Service
7500079290,7200,0,Standard
7500079291,7100,9,Service
7500079292,7300,9,Service
7500079293,7100,9,Service
7500079294,7100,9,Service
7500079295,7100,0,Standard
7500079296,7100,0,Standard
7500079297,7100,9,Service
7500079298,7100,9,Service
7500079299,7100,9,Service
7500079302,7300,0,Standard
7500079303,7200,0,Standard
7500079305,7100,0,Standard
7500079306,7300,0,Standard
7500079307,7300,0,Standard
7500079308,7300,0,Standard
7500079309,7100,0,Standard
7500079310,7300,0,Standard
7500079311,7200,0,Standard
7500079312,7300,0,Standard
7500079313,7300,0,Standard
7500079314,7100,9,Service
7500079315,7100,9,Service
7500079316,7100,9,Service
7500079317,7100,9,Service
7500079318,7100,9,Service
7500079319,7300,0,Standard
7500079320,7100,0,Standard
7500079321,7100,0,Standard
7500079322,7100,0,Standard
7500079323,7100,9,Service
7500079324,7300,0,Standard
7500079325,7100,9,Service
7500079326,7100,9,Service
7500079327,7100,9,Service
7500079329,7100,9,Service
7500079330,7200,0,Standard
7500079331,7100,0,Standard
7500079332,7300,0,Standard
7500079333,7300,0,Standard
7500079334,7200,0,Standard
7500079335,7100,0,Standard
7500079336,7100,0,Standard
7500079337,7100,0,Standard
7500079338,7300,9,Service
7500079339,7100,0,Standard
7500079340,7100,9,Service
7500079341,7300,0,Standard
7500079342,7300,9,Service
7500079343,7300,9,Service
7500079344,7300,9,Service
7500079345,7300,9,Service
7500079346,7300,0,Standard
7500079347,7100,0,Standard
7500079348,7200,0,Standard
7500079349,7100,0,Standard
7500079350,7100,0,Standard
7500079351,7100,0,Standard
7500079352,7100,0,Standard
7500079353,7100,0,Standard
7500079354,7100,0,Standard
7500079355,7100,0,Standard
7500079356,7100,0,Standard
7500079357,7100,0,Standard
7500079358,7100,0,Standard
7500079359,7300,0,Standard
7500079360,7300,0,Standard
7500079361,7100,0,Standard
